 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Skew,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
219,3.343,5.864,2356.173,460.892,1.939,1.939,1.000,2.742,NaN,3645,713,135.000,1.939,1.229,0.814,0.941
220,0.836,2.742,1504.848,464.124,1.293,0.646,1.000,1.445,NaN,2328,718,153.435,0.646,2.000,0.500,1.000
221,1.254,3.657,2986.425,464.771,1.293,1.293,1.000,1.828,NaN,4620,719,135.000,1.293,1.464,0.683,0.857
222,4.596,7.156,1514.544,466.063,1.939,2.586,1.000,3.232,NaN,2343,721,126.870,1.939,1.372,0.729,0.957
223,1.671,4.949,1527.473,469.295,1.293,1.939,0.857,2.331,NaN,2363,729,56.310,1.293,2.031,0.492,0.800
224,0.418,1.828,3297.350,471.235,0.646,0.646,1.000,0.914,NaN,5101,729,135.000,0.646,1.000,1.000,1.000
225,6.686,8.606,1630.899,471.881,3.232,2.586,1.000,3.481,NaN,2523,731,158.199,2.586,1.209,0.827,0.889
226,7.521,9.363,2363.284,472.527,3.232,2.586,1.000,3.769,NaN,3656,731,149.036,2.586,1.248,0.801,0.947
227,2.507,4.949,2467.356,476.406,1.939,1.293,1.000,2.331,NaN,3817,737,146.310,1.293,1.500,0.667,1.000
228,1.671,3.657,1624.434,477.699,1.293,1.293,1.000,1.828,NaN,2513,739,135.000,1.293,1.000,1.000,1.000
229,0.836,3.121,2244.990,477.699,0.646,1.293,1.000,1.445,NaN,3473,739,116.565,0.646,2.000,0.500,1.000
230,16.714,14.692,2574.661,478.345,5.171,3.878,0.973,6.098,NaN,3983,741,147.995,3.878,1.404,0.712,0.930
231,2.507,5.485,1524.887,478.992,1.939,1.939,1.000,2.331,NaN,2359,741,123.690,1.828,1.291,0.775,0.800
232,6.686,8.985,1667.744,478.992,3.232,2.586,1.000,3.769,NaN,2580,741,149.036,2.586,1.234,0.810,0.889
233,0.836,3.121,3119.586,478.992,0.646,1.293,1.000,1.445,NaN,4826,741,116.565,0.646,2.000,0.500,1.000
234,5.014,7.692,2413.058,480.284,2.586,2.586,1.000,3.232,NaN,3733,747,36.870,2.586,1.281,0.780,0.857
235,1.671,3.657,4610.213,481.577,1.293,1.293,1.000,1.828,NaN,7132,745,135.000,1.293,1.000,1.000,1.000
236,0.418,1.828,1516.484,483.516,0.646,0.646,1.000,0.914,NaN,2346,748,135.000,0.646,1.000,1.000,1.000
237,2.925,5.485,1560.440,483.516,1.939,1.939,1.000,2.331,NaN,2414,748,123.690,1.939,1.069,0.936,0.875
238,3.343,5.864,1641.241,484.163,1.939,1.939,1.000,2.742,NaN,2539,752,45.000,1.939,1.229,0.814,0.941
239,1.671,4.949,1516.484,487.395,1.293,1.939,0.857,2.044,NaN,2346,754,108.435,1.293,1.468,0.681,0.800
240,0.418,1.828,1804.783,488.688,0.646,0.646,1.000,0.914,NaN,2792,756,135.000,0.646,1.000,1.000,1.000
241,3.343,5.864,1568.843,491.273,1.939,1.939,1.000,2.742,NaN,2427,760,135.000,1.939,1.229,0.814,0.941
242,5.014,7.313,1738.849,493.859,2.586,2.586,1.000,2.891,NaN,2691,764,116.565,2.586,1.000,1.000,0.857
243,4.596,7.692,1673.562,494.505,2.586,2.586,0.976,2.891,NaN,2591,765,116.565,2.586,1.035,0.966,0.846
244,1.671,3.657,2440.853,495.798,1.293,1.293,1.000,1.828,NaN,3776,767,135.000,1.293,1.000,1.000,1.000
245,3.761,6.399,1537.169,496.445,2.586,1.939,1.000,2.891,NaN,2378,771,26.565,1.939,1.340,0.746,0.857
246,0.418,1.828,4189.399,498.384,0.646,0.646,1.000,0.914,NaN,6481,771,135.000,0.646,1.000,1.000,1.000
247,0.418,1.828,4492.566,501.616,0.646,0.646,1.000,0.914,NaN,6950,776,135.000,0.646,1.000,1.000,1.000
248,2.089,4.949,3910.149,502.262,1.293,1.939,1.000,2.331,NaN,6049,780,56.310,1.293,1.553,0.644,0.909
249,0.418,1.828,1902.392,504.202,0.646,0.646,1.000,0.914,NaN,2943,780,135.000,0.646,1.000,1.000,1.000
250,2.089,4.949,1542.340,511.959,1.293,1.939,1.000,2.331,NaN,2386,792,123.690,1.293,1.553,0.644,0.909
251,1.671,3.657,2342.599,511.959,1.293,1.293,1.000,1.828,NaN,3624,792,135.000,1.293,1.000,1.000,1.000
252,1.671,3.657,3056.238,515.191,1.293,1.293,1.000,1.828,NaN,4728,797,135.000,1.293,1.000,1.000,1.000
253,0.418,1.828,1762.120,519.069,0.646,0.646,1.000,0.914,NaN,2726,803,135.000,0.646,1.000,1.000,1.000
254,4.178,7.313,3088.559,519.716,2.586,2.586,0.982,2.891,NaN,4778,807,26.565,2.285,1.241,0.806,0.800
255,0.418,1.828,2439.560,521.655,0.646,0.646,1.000,0.914,NaN,3774,807,135.000,0.646,1.000,1.000,1.000
256,2.507,4.949,1631.545,522.948,1.293,1.939,1.000,2.331,NaN,2524,809,123.690,1.293,1.500,0.667,1.000
257,3.761,6.242,3120.879,523.594,1.939,1.939,1.000,2.742,NaN,4828,810,135.000,1.939,1.000,1.000,1.000
258,0.418,1.828,1646.412,536.522,0.646,0.646,1.000,0.914,NaN,2547,830,135.000,0.646,1.000,1.000,1.000
259,3.343,5.864,2479.638,536.522,1.939,1.939,1.000,2.742,NaN,3836,833,45.000,1.939,1.229,0.814,0.941
260,8.357,10.970,2355.527,537.169,3.878,3.878,0.873,4.661,NaN,3644,836,33.690,2.742,1.885,0.531,0.800
261,1.671,4.571,3149.321,539.108,1.939,1.293,1.000,2.331,NaN,4872,834,146.310,1.293,2.031,0.492,0.800
262,1.671,3.657,1494.505,540.401,1.293,1.293,1.000,1.828,NaN,2312,836,135.000,1.293,1.000,1.000,1.000
263,1.254,3.657,2363.930,542.340,1.293,1.293,1.000,1.828,NaN,3657,841,45.000,1.293,1.464,0.683,0.857
264,1.254,3.657,3242.405,546.218,1.293,1.293,1.000,1.828,NaN,5016,847,45.000,1.293,1.464,0.683,0.857
265,0.418,1.828,4021.978,546.218,0.646,0.646,1.000,0.914,NaN,6222,845,135.000,0.646,1.000,1.000,1.000
266,0.418,1.828,2352.295,546.865,0.646,0.646,1.000,0.914,NaN,3639,846,135.000,0.646,1.000,1.000,1.000
267,4.178,7.156,1504.202,559.147,1.939,2.586,1.000,2.891,NaN,2328,865,116.565,1.939,1.236,0.809,0.909
268,122.430,52.524,2625.727,559.793,10.343,21.332,0.558,21.681,NaN,4066,866,100.305,10.343,2.181,0.458,0.790
269,5.432,7.692,1582.418,560.440,2.586,2.586,1.000,3.232,NaN,2448,870,36.870,2.586,1.159,0.863,0.897
270,1.671,3.657,1596.639,567.550,1.293,1.293,1.000,1.828,NaN,2470,878,135.000,1.293,1.000,1.000,1.000
271,41.785,26.798,3902.392,583.064,9.696,7.111,0.731,10.443,NaN,6037,912,21.801,6.950,1.619,0.618,0.833
272,0.418,1.828,1758.888,583.710,0.646,0.646,1.000,0.914,NaN,2721,903,135.000,0.646,1.000,1.000,1.000
273,0.418,1.828,1460.892,597.285,0.646,0.646,1.000,0.914,NaN,2260,924,135.000,0.646,1.000,1.000,1.000
274,0.418,1.828,2627.666,612.799,0.646,0.646,1.000,0.914,NaN,4065,948,135.000,0.646,1.000,1.000,1.000
275,1.254,3.657,1444.085,617.324,1.293,1.293,1.000,1.828,NaN,2234,957,45.000,1.293,1.464,0.683,0.857
276,0.836,2.742,1216.548,617.970,1.293,0.646,1.000,1.445,NaN,1882,956,153.435,0.646,2.000,0.500,1.000
277,8.357,9.520,1449.903,619.263,3.232,3.232,1.000,3.769,NaN,2244,958,120.964,3.232,1.083,0.923,0.889
278,4.596,7.692,1460.246,619.910,2.586,2.586,0.976,3.232,NaN,2259,959,126.870,2.586,1.343,0.745,0.815
279,2.507,5.485,1539.754,622.495,1.939,1.939,1.000,2.331,NaN,2382,963,123.690,1.828,1.291,0.775,0.800
280,3.343,5.864,1492.566,627.020,1.939,1.939,1.000,2.742,NaN,2309,973,45.000,1.939,1.229,0.814,0.941
281,5.014,8.071,1466.063,627.666,2.586,2.586,0.967,3.232,NaN,2269,971,126.870,2.586,1.218,0.821,0.889
282,6.686,10.656,1369.101,628.313,3.878,2.586,0.740,4.336,NaN,2118,975,26.565,2.586,1.735,0.576,0.821
283,0.418,1.828,1362.637,628.959,0.646,0.646,1.000,0.914,NaN,2108,973,135.000,0.646,1.000,1.000,1.000
284,0.836,3.121,1547.511,631.545,0.646,1.293,1.000,1.445,NaN,2394,977,116.565,0.646,2.000,0.500,1.000
285,2.089,4.949,1373.626,632.191,1.939,1.293,1.000,2.331,NaN,2125,978,146.310,1.293,1.553,0.644,0.909
286,2.925,5.864,1563.672,633.484,1.939,1.939,1.000,2.742,NaN,2419,980,135.000,1.939,1.380,0.725,0.875
287,0.836,2.742,1223.659,634.131,1.293,0.646,1.000,1.445,NaN,1893,981,153.435,0.646,2.000,0.500,1.000
288,2.925,6.242,1643.827,635.423,2.586,1.293,0.943,2.891,NaN,2543,983,153.435,1.293,1.936,0.517,0.933
289,3.761,6.399,1565.611,636.070,2.586,1.939,1.000,2.891,NaN,2422,984,153.435,1.939,1.340,0.746,0.857
290,4.178,7.313,1551.390,641.241,2.586,2.586,0.982,3.657,NaN,2400,992,135.000,1.828,2.217,0.451,0.833
291,1.254,3.657,1210.730,643.180,1.293,1.293,1.000,1.828,NaN,1873,997,45.000,1.293,1.464,0.683,0.857
292,11.282,11.727,1332.256,643.827,3.878,3.878,1.000,4.571,NaN,2061,997,135.000,3.878,1.077,0.929,0.871
293,3.343,5.864,1415.643,643.827,1.939,1.939,1.000,2.742,NaN,2190,999,45.000,1.939,1.229,0.814,0.941
294,0.418,1.828,1422.107,645.120,0.646,0.646,1.000,0.914,NaN,2200,998,135.000,0.646,1.000,1.000,1.000
295,0.836,3.121,1426.632,645.766,0.646,1.293,1.000,1.445,NaN,2207,999,116.565,0.646,2.000,0.500,1.000
296,3.761,6.778,1495.152,647.059,1.939,2.586,1.000,2.891,NaN,2314,1005,63.435,1.939,1.340,0.746,0.857
297,2.925,5.864,1478.345,648.352,1.939,1.939,1.000,2.331,NaN,2288,1003,123.690,1.939,1.069,0.936,0.875
298,2.925,6.242,1553.329,650.937,2.586,1.293,0.943,2.891,NaN,2403,1007,153.435,1.293,1.936,0.517,0.933
299,13.789,13.399,1348.416,651.584,3.878,4.525,0.965,5.049,NaN,2086,1009,129.806,3.878,1.138,0.878,0.892
300,3.343,6.399,1503.555,652.230,2.586,1.939,1.000,2.665,NaN,2326,1010,165.964,1.939,1.195,0.837,0.800
301,0.418,1.828,1329.670,657.401,0.646,0.646,1.000,0.914,NaN,2057,1017,135.000,0.646,1.000,1.000,1.000
302,0.418,1.828,1157.725,660.633,0.646,0.646,1.000,0.914,NaN,1791,1022,135.000,0.646,1.000,1.000,1.000
303,1.671,4.571,1428.571,663.219,1.939,1.293,1.000,2.044,NaN,2210,1026,161.565,1.293,1.468,0.681,0.800
304,3.343,5.864,1446.671,663.866,1.939,1.939,1.000,2.742,NaN,2238,1030,45.000,1.939,1.229,0.814,0.941
305,4.596,7.313,1517.130,665.158,2.586,2.586,1.000,2.891,NaN,2347,1030,153.435,2.586,1.139,0.878,0.815
306,78.556,44.075,2633.484,665.805,14.867,11.635,0.508,15.091,NaN,4074,1034,170.134,11.106,1.736,0.576,0.699
307,0.418,1.828,1405.947,666.451,0.646,0.646,1.000,0.914,NaN,2175,1031,135.000,0.646,1.000,1.000,1.000
308,14.625,13.934,1409.179,667.098,4.525,4.525,0.947,5.212,NaN,2180,1038,29.745,4.293,1.246,0.803,0.864
309,1.254,3.657,1484.809,672.915,1.293,1.293,1.000,1.828,NaN,2297,1041,135.000,1.293,1.464,0.683,0.857
310,1.254,3.657,1468.003,676.794,1.293,1.293,1.000,1.828,NaN,2271,1049,45.000,1.293,1.464,0.683,0.857
311,1.671,3.657,1528.119,679.379,1.293,1.293,1.000,1.828,NaN,2364,1051,135.000,1.293,1.000,1.000,1.000
312,295.837,74.751,74.337,685.197,28.442,16.807,0.665,29.031,NaN,115,1075,168.440,16.807,1.802,0.555,0.896
313,0.418,1.828,1475.760,685.844,0.646,0.646,1.000,0.914,NaN,2283,1061,135.000,0.646,1.000,1.000,1.000
314,4.596,7.692,1485.456,686.490,2.586,2.586,0.976,2.891,NaN,2299,1062,116.565,2.586,1.035,0.966,0.846
315,20.475,16.677,3961.862,693.601,5.818,5.171,0.925,6.366,NaN,6129,1074,156.038,5.110,1.268,0.788,0.875
316,1.254,3.657,1307.692,697.479,1.293,1.293,1.000,1.828,NaN,2023,1079,135.000,1.293,1.464,0.683,0.857
317,0.418,1.828,1302.521,698.772,0.646,0.646,1.000,0.914,NaN,2015,1081,135.000,0.646,1.000,1.000,1.000
318,3.343,5.864,3497.738,700.711,1.939,1.939,1.000,2.742,NaN,5411,1084,135.000,1.939,1.229,0.814,0.941
319,0.418,1.828,1513.251,702.004,0.646,0.646,1.000,0.914,NaN,2341,1086,135.000,0.646,1.000,1.000,1.000
320,1.254,3.657,1520.362,703.943,1.293,1.293,1.000,1.828,NaN,2352,1091,45.000,1.293,1.464,0.683,0.857
321,0.836,2.742,1344.538,711.700,1.293,0.646,1.000,1.445,NaN,2080,1101,153.435,0.646,2.000,0.500,1.000
322,101.955,40.954,574.014,714.286,9.696,15.514,0.764,16.569,NaN,892,1129,69.444,9.441,1.756,0.569,0.897
323,0.836,3.657,2117.001,719.457,1.293,1.293,0.785,1.828,NaN,3275,1113,135.000,0.914,2.646,0.378,0.667
324,0.418,1.828,1321.913,723.982,0.646,0.646,1.000,0.914,NaN,2045,1120,135.000,0.646,1.000,1.000,1.000
325,5.432,8.449,3733.032,723.982,3.232,1.939,0.956,3.769,NaN,5775,1123,30.964,1.939,1.796,0.557,0.929
326,0.836,3.121,3553.329,727.214,0.646,1.293,1.000,1.445,NaN,5497,1125,116.565,0.646,2.000,0.500,1.000
327,1.254,3.657,3569.489,727.214,1.293,1.293,1.000,1.828,NaN,5522,1125,135.000,1.293,1.464,0.683,0.857
328,5.850,8.606,2243.051,731.739,2.586,3.232,0.993,3.481,NaN,3471,1137,68.199,2.586,1.264,0.791,0.848
329,5.850,8.071,3601.164,734.971,2.586,2.586,1.000,3.657,NaN,5571,1137,135.000,2.586,1.319,0.758,0.933
330,0.836,3.121,1351.648,740.789,0.646,1.293,1.000,1.445,NaN,2091,1146,116.565,0.646,2.000,0.500,1.000
331,0.836,2.742,1316.096,752.424,1.293,0.646,1.000,1.445,NaN,2036,1164,153.435,0.646,2.000,0.500,1.000
332,0.836,3.121,3613.445,752.424,0.646,1.293,1.000,1.445,NaN,5590,1164,116.565,0.646,2.000,0.500,1.000
333,8.775,12.106,3517.776,762.120,4.525,3.232,0.752,4.923,NaN,5442,1180,156.801,3.232,1.554,0.643,0.792
334,1.671,3.657,1393.665,762.767,1.293,1.293,1.000,1.828,NaN,2156,1180,135.000,1.293,1.000,1.000,1.000
335,0.836,3.121,1185.520,768.584,0.646,1.293,1.000,1.445,NaN,1834,1189,116.565,0.646,2.000,0.500,1.000
336,1.671,3.657,1379.444,775.695,1.293,1.293,1.000,1.828,NaN,2134,1200,135.000,1.293,1.000,1.000,1.000
337,0.836,3.121,1355.527,777.634,0.646,1.293,1.000,1.445,NaN,2097,1203,116.565,0.646,2.000,0.500,1.000
338,1.254,3.657,1210.084,781.513,1.293,1.293,1.000,1.828,NaN,1872,1211,45.000,1.293,1.464,0.683,0.857
339,3.761,6.399,1321.913,781.513,2.586,1.939,1.000,2.891,NaN,2045,1209,153.435,1.939,1.340,0.746,0.857
340,0.418,1.828,1310.924,785.391,0.646,0.646,1.000,0.914,NaN,2028,1215,135.000,0.646,1.000,1.000,1.000
341,1.671,3.657,3696.833,787.330,1.293,1.293,1.000,1.828,NaN,5719,1218,135.000,1.293,1.000,1.000,1.000
342,8.775,12.485,1319.974,790.562,2.586,5.171,0.707,5.782,NaN,2042,1223,116.565,2.352,2.925,0.342,0.824
343,2.925,5.485,1227.537,793.148,1.939,1.939,1.000,2.742,NaN,1899,1227,135.000,1.828,1.596,0.626,0.875
344,587.914,142.162,2921.784,794.441,46.542,26.503,0.366,47.996,NaN,4523,1238,154.470,22.648,2.644,0.378,0.718
345,7.103,9.363,1274.079,797.027,3.232,2.586,1.000,4.139,NaN,1971,1237,38.660,2.586,1.497,0.668,0.919
346,0.836,3.121,1211.377,802.198,0.646,1.293,1.000,1.445,NaN,1874,1241,116.565,0.646,2.000,0.500,1.000
347,1.254,4.414,1245.637,804.137,0.646,1.939,0.809,2.044,NaN,1927,1244,108.435,0.646,3.000,0.333,1.000
348,3.761,6.399,1248.869,808.016,2.586,1.939,1.000,2.891,NaN,1932,1253,26.565,1.939,1.340,0.746,0.857
349,0.836,3.121,2678.733,814.480,0.646,1.293,1.000,1.445,NaN,4144,1260,116.565,0.646,2.000,0.500,1.000
350,16.296,15.606,2038.785,817.065,3.232,6.464,0.841,6.592,NaN,3156,1274,78.690,3.232,1.907,0.524,0.897
351,0.418,1.828,1277.957,818.358,0.646,0.646,1.000,0.914,NaN,1977,1266,135.000,0.646,1.000,1.000,1.000
352,0.418,1.828,1197.156,820.944,0.646,0.646,1.000,0.914,NaN,1852,1270,135.000,0.646,1.000,1.000,1.000
353,4.596,7.156,1263.736,821.590,1.939,2.586,1.000,3.232,NaN,1955,1275,53.130,1.939,1.372,0.729,0.957
354,1.254,3.657,4115.061,824.822,1.293,1.293,1.000,1.828,NaN,6366,1276,135.000,1.293,1.464,0.683,0.857
355,1.671,4.571,1205.559,828.054,1.939,1.293,1.000,2.331,NaN,1865,1281,146.310,1.293,2.031,0.492,0.800
356,23.400,20.934,1675.501,830.640,4.525,8.403,0.671,8.624,NaN,2595,1285,102.995,4.525,2.178,0.459,0.812
357,2.507,4.949,1211.377,833.226,1.939,1.293,1.000,2.331,NaN,1874,1289,146.310,1.293,1.500,0.667,1.000
358,0.418,1.828,1217.841,839.690,0.646,0.646,1.000,0.914,NaN,1884,1299,135.000,0.646,1.000,1.000,1.000
359,0.836,3.121,1223.659,845.507,0.646,1.293,1.000,1.445,NaN,1893,1308,116.565,0.646,2.000,0.500,1.000
360,0.418,1.828,2296.057,847.447,0.646,0.646,1.000,0.914,NaN,3552,1311,135.000,0.646,1.000,1.000,1.000
361,0.418,1.828,1157.078,848.739,0.646,0.646,1.000,0.914,NaN,1790,1313,135.000,0.646,1.000,1.000,1.000
362,0.836,2.742,1298.643,851.325,1.293,0.646,1.000,1.445,NaN,2009,1317,153.435,0.646,2.000,0.500,1.000
363,1770.844,187.399,3160.957,869.425,58.824,50.420,0.634,63.998,NaN,4890,1363,156.801,41.533,1.564,0.639,0.882
364,1079.304,166.308,3921.784,869.425,40.724,48.481,0.490,52.899,NaN,6075,1346,122.525,37.465,1.585,0.631,0.769
365,29.249,22.540,1936.652,872.657,7.111,7.757,0.723,7.996,NaN,3001,1362,75.964,6.602,1.126,0.888,0.782
366,5.850,8.449,1272.786,873.303,3.232,1.939,1.000,3.769,NaN,1969,1354,30.964,1.939,1.662,0.602,0.966
367,0.418,1.828,1270.847,875.889,0.646,0.646,1.000,0.914,NaN,1966,1355,135.000,0.646,1.000,1.000,1.000
368,0.418,1.828,2161.603,879.121,0.646,0.646,1.000,0.914,NaN,3344,1360,135.000,0.646,1.000,1.000,1.000
369,6.686,9.899,1289.593,882.353,3.878,2.586,0.857,4.088,NaN,1995,1366,161.565,2.508,1.865,0.536,0.800
370,2.507,6.242,1298.643,885.585,1.293,2.586,0.809,2.665,NaN,2010,1370,104.036,1.293,1.809,0.553,0.857
371,1.254,3.657,1241.112,893.988,1.293,1.293,1.000,1.828,NaN,1920,1383,135.000,1.293,1.464,0.683,0.857
372,0.418,1.828,1326.438,906.917,0.646,0.646,1.000,0.914,NaN,2052,1403,135.000,0.646,1.000,1.000,1.000
373,2.089,4.949,1289.593,913.381,1.293,1.939,1.000,2.331,NaN,1995,1413,123.690,1.293,1.553,0.644,0.909
374,1.254,3.657,2369.748,917.259,1.293,1.293,1.000,1.828,NaN,3666,1421,45.000,1.293,1.464,0.683,0.857
375,2.089,5.485,1213.963,920.491,1.939,1.939,0.873,2.044,NaN,1879,1424,108.435,1.828,1.000,1.000,0.714
376,0.418,1.828,1193.924,923.077,0.646,0.646,1.000,0.914,NaN,1847,1428,135.000,0.646,1.000,1.000,1.000
377,2.507,6.242,1308.985,923.077,1.293,2.586,0.809,2.665,NaN,2026,1428,104.036,1.293,1.809,0.553,0.857
378,1.671,4.571,1228.184,924.370,1.939,1.293,1.000,2.044,NaN,1900,1430,161.565,1.293,1.468,0.681,0.800
379,1.254,3.657,2907.563,924.370,1.293,1.293,1.000,1.828,NaN,4498,1430,135.000,1.293,1.464,0.683,0.857
380,0.836,3.121,1219.780,925.663,0.646,1.293,1.000,1.445,NaN,1887,1432,116.565,0.646,2.000,0.500,1.000
381,0.836,2.742,1323.206,928.895,1.293,0.646,1.000,1.445,NaN,2047,1437,153.435,0.646,2.000,0.500,1.000
382,1.254,3.657,2410.472,929.541,1.293,1.293,1.000,1.828,NaN,3729,1440,45.000,1.293,1.464,0.683,0.857
383,4.596,7.692,1228.830,932.773,2.586,2.586,0.976,3.232,NaN,1902,1443,126.870,2.586,1.343,0.745,0.815
384,0.836,3.121,1303.814,936.005,0.646,1.293,1.000,1.445,NaN,2017,1448,116.565,0.646,2.000,0.500,1.000
385,2.507,4.949,1323.206,939.237,1.939,1.293,1.000,2.331,NaN,2047,1453,146.310,1.293,1.500,0.667,1.000
386,5.850,8.606,1259.211,942.469,3.232,2.586,0.993,3.481,NaN,1948,1459,158.199,2.586,1.264,0.791,0.848
387,0.836,2.742,1142.857,945.055,1.293,0.646,1.000,1.445,NaN,1768,1462,153.435,0.646,2.000,0.500,1.000
388,80.227,45.746,124.111,946.994,16.160,11.635,0.482,19.187,NaN,192,1482,32.619,8.152,2.727,0.367,0.770
389,1.254,3.657,1328.378,948.287,1.293,1.293,1.000,1.828,NaN,2055,1467,135.000,1.293,1.464,0.683,0.857
390,45.546,33.262,2382.030,949.580,6.464,12.928,0.517,13.924,NaN,3686,1489,68.199,4.972,3.355,0.298,0.773
391,3.343,5.864,1237.880,950.226,1.939,1.939,1.000,2.742,NaN,1915,1473,45.000,1.939,1.229,0.814,0.941
392,0.418,1.828,1248.222,952.812,0.646,0.646,1.000,0.914,NaN,1931,1474,135.000,0.646,1.000,1.000,1.000
393,0.418,1.828,1864.253,952.812,0.646,0.646,1.000,0.914,NaN,2884,1474,135.000,0.646,1.000,1.000,1.000
394,0.418,1.828,1244.344,961.862,0.646,0.646,1.000,0.914,NaN,1925,1488,135.000,0.646,1.000,1.000,1.000
395,0.418,1.828,1252.101,964.447,0.646,0.646,1.000,0.914,NaN,1937,1492,135.000,0.646,1.000,1.000,1.000
396,0.836,3.121,1985.779,973.497,0.646,1.293,1.000,1.445,NaN,3072,1506,116.565,0.646,2.000,0.500,1.000
397,2.507,4.949,1872.657,980.608,1.939,1.293,1.000,2.331,NaN,2897,1517,146.310,1.293,1.500,0.667,1.000
398,0.836,3.121,1260.504,981.900,0.646,1.293,1.000,1.445,NaN,1950,1519,116.565,0.646,2.000,0.500,1.000
399,1.254,3.657,1354.234,989.657,1.293,1.293,1.000,1.828,NaN,2095,1533,45.000,1.293,1.464,0.683,0.857
400,17.968,15.070,2458.306,994.182,3.878,5.171,0.994,5.782,NaN,3804,1538,116.565,3.878,1.313,0.762,0.956
401,1.671,3.657,1314.803,996.768,1.293,1.293,1.000,1.828,NaN,2034,1542,135.000,1.293,1.000,1.000,1.000
402,6.268,8.606,1260.504,998.061,3.232,2.586,1.000,3.481,NaN,1950,1545,158.199,2.586,1.295,0.772,0.857
403,5.014,8.606,1343.891,1005.818,3.232,2.586,0.851,3.481,NaN,2079,1559,21.801,2.586,1.401,0.714,0.774
404,1319.567,157.037,2729.153,1006.464,33.613,58.824,0.672,59.963,NaN,4243,1557,101.189,32.297,1.875,0.533,0.916
405,1.254,3.657,2246.930,1010.343,1.293,1.293,1.000,1.828,NaN,3476,1563,135.000,1.293,1.464,0.683,0.857
406,2.089,4.949,1292.178,1011.635,1.293,1.939,1.000,2.331,NaN,1999,1568,56.310,1.293,1.553,0.644,0.909
407,1.671,3.657,1327.085,1016.160,1.293,1.293,1.000,1.828,NaN,2053,1572,135.000,1.293,1.000,1.000,1.000
408,3.761,6.242,1284.421,1016.807,1.939,1.939,1.000,2.742,NaN,1987,1573,135.000,1.939,1.000,1.000,1.000
409,1.254,3.657,3695.540,1018.100,1.293,1.293,1.000,1.828,NaN,5717,1575,135.000,1.293,1.464,0.683,0.857
410,2.925,5.864,1301.875,1020.685,1.939,1.939,1.000,2.331,NaN,2015,1579,123.690,1.939,1.069,0.936,0.875
411,1.671,3.657,1342.599,1023.271,1.293,1.293,1.000,1.828,NaN,2077,1583,135.000,1.293,1.000,1.000,1.000
412,1.671,4.949,1255.333,1024.564,1.293,1.939,0.857,2.331,NaN,1942,1585,123.690,1.293,2.031,0.492,0.800
413,1.671,3.657,1349.063,1025.856,1.293,1.293,1.000,1.828,NaN,2087,1587,135.000,1.293,1.000,1.000,1.000
414,2.089,4.949,3630.899,1032.967,1.293,1.939,1.000,2.331,NaN,5617,1598,123.690,1.293,1.553,0.644,0.909
415,0.418,1.828,1329.024,1033.613,0.646,0.646,1.000,0.914,NaN,2056,1599,135.000,0.646,1.000,1.000,1.000
416,3.761,6.242,1276.018,1034.906,1.939,1.939,1.000,2.742,NaN,1974,1601,135.000,1.939,1.000,1.000,1.000
417,3252.537,233.876,2285.068,1038.785,63.348,69.813,0.747,80.778,NaN,3550,1612,129.806,57.687,1.353,0.739,0.932
418,1.671,4.949,3498.384,1043.956,1.293,1.939,0.857,2.044,NaN,5413,1615,108.435,1.293,1.468,0.681,0.800
419,3.761,6.242,3569.489,1046.542,1.939,1.939,1.000,2.742,NaN,5522,1619,135.000,1.939,1.000,1.000,1.000
420,0.836,3.121,1197.802,1047.188,0.646,1.293,1.000,1.445,NaN,1853,1620,116.565,0.646,2.000,0.500,1.000
421,1.671,3.657,1213.963,1049.127,1.293,1.293,1.000,1.828,NaN,1878,1623,135.000,1.293,1.000,1.000,1.000
422,4.178,7.156,1226.891,1051.713,1.939,2.586,1.000,3.232,NaN,1898,1627,126.870,1.939,1.559,0.641,0.909
423,1.671,4.571,1164.189,1053.006,1.939,1.293,1.000,2.044,NaN,1801,1630,161.565,1.293,1.468,0.681,0.800
424,0.836,3.121,3655.462,1054.945,0.646,1.293,1.000,1.445,NaN,5655,1632,116.565,0.646,2.000,0.500,1.000
425,0.836,3.121,1318.681,1055.591,0.646,1.293,1.000,1.445,NaN,2040,1633,116.565,0.646,2.000,0.500,1.000
426,1.254,3.657,1752.424,1056.238,1.293,1.293,1.000,1.828,NaN,2711,1636,45.000,1.293,1.464,0.683,0.857
427,3.761,6.242,1203.620,1057.531,1.939,1.939,1.000,2.742,NaN,1862,1636,135.000,1.939,1.000,1.000,1.000
428,1.254,3.657,1183.581,1063.348,1.293,1.293,1.000,1.828,NaN,1831,1645,135.000,1.293,1.464,0.683,0.857
429,2.507,4.949,1224.952,1065.288,1.939,1.293,1.000,2.331,NaN,1895,1648,146.310,1.293,1.500,0.667,1.000
430,0.836,3.121,1295.410,1065.934,0.646,1.293,1.000,1.445,NaN,2004,1649,116.565,0.646,2.000,0.500,1.000
431,1.254,3.657,1254.686,1069.813,1.293,1.293,1.000,1.828,NaN,1941,1655,135.000,1.293,1.464,0.683,0.857
432,5.850,8.071,1248.869,1073.045,2.586,2.586,1.000,3.232,NaN,1932,1660,126.870,2.586,1.020,0.981,0.933
433,0.418,1.828,1314.803,1074.984,0.646,0.646,1.000,0.914,NaN,2034,1663,135.000,0.646,1.000,1.000,1.000
