 ,Area,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
6741,0.640,2.731,150.041,1487.020,0.816,0.980,1.000,1.222,0.818,0.906
6742,0.160,1.250,246.041,1488.000,0.327,0.490,1.000,1.500,0.667,1.000
6743,0.320,1.943,249.143,1488.000,0.653,0.653,1.000,1.281,0.780,0.857
6744,0.400,2.174,781.224,1488.000,0.816,0.653,1.000,1.127,0.887,0.857
6745,3.545,7.134,2167.673,1488.000,2.449,2.122,0.875,1.072,0.933,0.887
6746,0.213,1.481,303.510,1488.327,0.490,0.490,1.000,1.229,0.814,0.941
6747,0.453,2.269,779.102,1488.816,0.816,0.653,1.000,1.263,0.792,0.919
6748,0.080,0.924,255.673,1488.980,0.327,0.327,1.000,1.464,0.683,0.857
6749,0.080,0.924,783.510,1489.633,0.327,0.327,1.000,1.464,0.683,0.857
6750,3.785,7.286,1885.061,1489.633,2.286,2.122,0.896,1.145,0.873,0.922
6751,0.053,0.788,129.959,1490.449,0.163,0.327,1.000,2.000,0.500,1.000
6752,0.213,1.481,252.571,1490.612,0.490,0.490,1.000,1.229,0.814,0.941
6753,0.080,0.924,534.204,1490.939,0.327,0.327,1.000,1.464,0.683,0.857
6754,0.426,2.269,142.041,1491.265,0.816,0.653,1.000,1.262,0.792,0.889
6755,4.745,8.536,1601.959,1491.265,2.776,2.449,0.818,1.174,0.852,0.883
6756,7260.761,581.961,1572.898,1491.755,100.082,132.082,0.269,1.972,0.507,0.696
6757,0.320,1.847,163.265,1492.245,0.653,0.653,1.000,1.000,1.000,0.857
6758,1.093,3.711,303.673,1492.245,1.143,1.143,0.997,1.198,0.835,0.921
6759,0.666,2.827,536.653,1492.245,0.980,0.816,1.000,1.147,0.872,0.909
6760,0.267,2.038,145.306,1492.571,0.490,0.816,0.806,1.577,0.634,0.800
6761,3.439,6.999,1319.673,1492.898,2.286,2.122,0.882,1.107,0.904,0.887
6762,2.692,5.980,782.857,1493.061,1.959,1.796,0.946,1.125,0.889,0.910
6763,3.625,7.134,1035.755,1493.061,2.286,2.286,0.895,1.173,0.853,0.895
6764,3.519,7.095,751.837,1493.224,2.286,2.122,0.878,1.072,0.933,0.898
6765,0.080,0.924,774.204,1493.388,0.327,0.327,1.000,1.464,0.683,0.857
6766,0.053,0.788,24.816,1493.551,0.163,0.327,1.000,2.000,0.500,1.000
6767,0.240,1.712,305.796,1493.551,0.490,0.653,1.000,1.340,0.746,0.857
6768,0.027,0.462,125.714,1493.878,0.163,0.163,1.000,1.000,1.000,1.000
6769,0.027,0.462,203.429,1494.204,0.163,0.163,1.000,1.000,1.000,1.000
6770,0.027,0.462,225.306,1494.694,0.163,0.163,1.000,1.000,1.000,1.000
6771,3.705,7.326,469.224,1494.694,2.449,2.122,0.868,1.052,0.950,0.888
6772,3.705,7.326,184.816,1495.837,2.286,2.286,0.868,1.080,0.926,0.880
6773,0.693,3.018,130.776,1496.490,1.143,0.653,0.956,1.837,0.544,0.963
6774,0.080,0.924,593.796,1496.980,0.327,0.327,1.000,1.464,0.683,0.857
6775,0.187,1.385,309.388,1497.143,0.490,0.490,1.000,1.069,0.936,0.875
6776,325.704,105.795,1803.102,1497.143,27.755,21.551,0.366,1.391,0.719,0.813
6777,0.133,1.154,676.571,1497.633,0.490,0.327,1.000,1.553,0.644,0.909
6778,0.506,2.500,785.959,1498.612,0.980,0.653,1.000,1.548,0.646,0.905
6779,0.027,0.462,147.265,1499.755,0.163,0.163,1.000,1.000,1.000,1.000
6780,0.240,1.712,305.796,1499.755,0.653,0.490,1.000,1.536,0.651,0.857
6781,0.267,1.712,307.918,1500.571,0.653,0.490,1.000,1.236,0.809,0.909
6782,0.053,0.788,115.755,1500.735,0.163,0.327,1.000,2.000,0.500,1.000
6783,0.160,1.250,302.857,1501.224,0.490,0.327,1.000,1.500,0.667,1.000
6784,0.213,1.616,524.245,1501.224,0.653,0.490,1.000,1.195,0.837,0.800
6785,0.240,1.616,93.388,1501.878,0.653,0.490,1.000,1.340,0.746,0.857
6786,0.586,2.596,237.714,1502.041,0.816,0.816,1.000,1.101,0.908,0.936
6787,2.159,5.192,787.592,1502.041,1.796,1.469,1.000,1.273,0.785,0.931
6788,0.187,1.481,125.878,1502.204,0.490,0.490,1.000,1.069,0.936,0.875
6789,0.080,0.924,306.612,1502.531,0.327,0.327,1.000,1.464,0.683,0.857
6790,0.053,0.693,835.265,1502.531,0.327,0.163,1.000,2.000,0.500,1.000
6791,0.107,0.924,523.429,1503.184,0.327,0.327,1.000,1.000,1.000,1.000
6792,0.133,1.154,255.347,1504.000,0.490,0.327,1.000,1.553,0.644,0.909
6793,0.293,2.038,784.327,1504.490,0.816,0.490,0.887,1.454,0.688,0.846
6794,0.080,0.924,789.551,1504.653,0.327,0.327,1.000,1.464,0.683,0.857
6795,0.053,0.788,307.429,1504.816,0.163,0.327,1.000,2.000,0.500,1.000
6796,0.053,0.693,609.959,1504.980,0.327,0.163,1.000,2.000,0.500,1.000
6797,0.027,0.462,236.082,1505.306,0.163,0.163,1.000,1.000,1.000,1.000
6798,0.347,1.943,125.551,1506.449,0.653,0.653,1.000,1.159,0.863,0.897
6799,0.027,0.462,1459.592,1507.918,0.163,0.163,1.000,1.000,1.000,1.000
6800,0.027,0.462,1475.755,1508.082,0.163,0.163,1.000,1.000,1.000,1.000
6801,0.613,2.771,1830.694,1508.082,0.980,0.980,1.000,1.250,0.800,0.821
6802,0.720,3.153,1832.816,1509.388,0.980,0.980,0.910,1.580,0.633,0.871
6803,0.133,1.250,1831.837,1510.204,0.327,0.490,1.000,1.553,0.644,0.909
6804,0.933,3.384,784.163,1511.510,1.143,0.980,1.000,1.144,0.874,0.933
6805,0.027,0.462,265.306,1513.306,0.163,0.163,1.000,1.000,1.000,1.000
6806,0.107,0.924,269.714,1513.469,0.327,0.327,1.000,1.000,1.000,1.000
6807,0.240,1.577,92.898,1513.959,0.490,0.490,1.000,1.000,1.000,1.000
6808,0.107,0.924,452.571,1514.122,0.327,0.327,1.000,1.000,1.000,1.000
6809,0.107,1.154,776.490,1515.102,0.490,0.327,1.000,2.031,0.492,0.800
6810,0.160,1.250,248.163,1515.265,0.327,0.490,1.000,1.500,0.667,1.000
6811,0.027,0.462,727.673,1516.245,0.163,0.163,1.000,1.000,1.000,1.000
6812,0.133,1.250,265.796,1516.735,0.327,0.490,1.000,1.553,0.644,0.909
6813,0.053,0.693,267.592,1517.224,0.327,0.163,1.000,2.000,0.500,1.000
6814,0.720,2.922,789.224,1517.551,0.980,0.816,1.000,1.210,0.826,0.947
6815,0.426,2.174,310.204,1518.041,0.653,0.816,1.000,1.209,0.827,0.889
6816,0.107,0.924,844.408,1518.041,0.327,0.327,1.000,1.000,1.000,1.000
6817,0.160,1.250,777.143,1518.204,0.327,0.490,1.000,1.500,0.667,1.000
6818,0.027,0.462,27.755,1519.184,0.163,0.163,1.000,1.000,1.000,1.000
6819,0.080,0.924,250.286,1519.673,0.327,0.327,1.000,1.464,0.683,0.857
6820,0.133,1.250,766.041,1519.673,0.327,0.490,1.000,1.553,0.644,0.909
6821,0.213,1.616,790.367,1519.673,0.653,0.490,1.000,1.195,0.837,0.800
6822,0.107,0.924,288.816,1520.000,0.327,0.327,1.000,1.000,1.000,1.000
6823,0.187,1.481,204.245,1520.327,0.490,0.490,1.000,1.069,0.936,0.875
6824,0.666,3.463,1803.592,1521.469,1.306,1.143,0.698,2.558,0.391,0.769
6825,1.306,4.212,790.204,1522.122,1.469,1.306,0.925,1.512,0.662,0.875
6826,0.080,0.924,289.469,1522.449,0.327,0.327,1.000,1.464,0.683,0.857
6827,0.080,0.924,1484.735,1522.449,0.327,0.327,1.000,1.464,0.683,0.857
6828,0.160,1.250,771.918,1523.102,0.490,0.327,1.000,1.500,0.667,1.000
6829,0.027,0.462,27.429,1523.429,0.163,0.163,1.000,1.000,1.000,1.000
6830,0.053,0.788,63.837,1524.245,0.163,0.327,1.000,2.000,0.500,1.000
6831,0.107,0.924,1656.163,1524.245,0.327,0.327,1.000,1.000,1.000,1.000
6832,0.053,0.693,770.939,1524.571,0.327,0.163,1.000,2.000,0.500,1.000
6833,0.853,5.192,788.898,1525.551,2.122,0.816,0.398,3.708,0.270,0.604
6834,0.320,1.943,146.286,1525.878,0.653,0.653,1.000,1.135,0.881,0.857
6835,0.133,1.385,785.469,1525.878,0.490,0.490,0.873,1.000,1.000,0.714
6836,2.746,7.055,288.327,1526.204,1.959,2.286,0.693,1.355,0.738,0.808
6837,0.400,2.134,790.694,1527.347,0.653,0.653,1.000,1.137,0.880,0.968
6838,4.531,7.844,2060.898,1528.000,2.286,2.449,0.926,1.117,0.895,0.934
6839,0.053,0.788,787.429,1528.490,0.163,0.327,1.000,2.000,0.500,1.000
6840,0.027,0.462,669.551,1529.143,0.163,0.163,1.000,1.000,1.000,1.000
6841,0.053,0.788,793.469,1529.143,0.163,0.327,1.000,2.000,0.500,1.000
6842,0.613,2.691,203.755,1529.796,0.816,0.816,1.000,1.008,0.992,0.958
6843,0.506,2.500,783.020,1529.959,0.980,0.653,1.000,1.343,0.744,0.884
6844,0.187,1.712,319.184,1530.612,0.490,0.653,0.800,1.387,0.721,0.737
6845,1.866,4.770,790.367,1530.612,1.633,1.469,1.000,1.135,0.881,0.921
6846,0.613,2.731,37.061,1531.592,0.980,0.816,1.000,1.132,0.884,0.885
6847,0.666,2.866,783.510,1532.082,1.143,0.816,1.000,1.498,0.668,0.862
6848,0.800,3.153,201.469,1532.735,0.980,0.980,1.000,1.038,0.963,0.938
6849,0.107,0.924,786.776,1533.388,0.327,0.327,1.000,1.000,1.000,1.000
6850,0.107,0.924,45.714,1534.694,0.327,0.327,1.000,1.000,1.000,1.000
6851,0.133,1.154,789.551,1534.694,0.490,0.327,1.000,1.553,0.644,0.909
6852,0.080,0.924,107.429,1535.347,0.327,0.327,1.000,1.464,0.683,0.857
6853,0.293,1.808,785.796,1535.347,0.653,0.490,1.000,1.372,0.729,0.957
6854,91.535,48.057,2245.714,1535.673,11.265,14.204,0.498,1.661,0.602,0.757
6855,0.027,0.462,125.878,1537.143,0.163,0.163,1.000,1.000,1.000,1.000
6856,0.133,1.250,199.673,1537.143,0.327,0.490,1.000,1.553,0.644,0.909
6857,0.053,0.693,843.592,1537.306,0.327,0.163,1.000,2.000,0.500,1.000
6858,0.160,1.250,838.694,1537.469,0.327,0.490,1.000,1.500,0.667,1.000
6859,0.027,0.462,651.429,1538.449,0.163,0.163,1.000,1.000,1.000,1.000
6860,0.080,1.019,41.959,1538.612,0.490,0.163,0.967,3.000,0.333,1.000
6861,0.267,1.712,388.245,1539.265,0.653,0.490,1.000,1.236,0.809,0.909
6862,0.187,1.385,390.857,1539.592,0.490,0.490,1.000,1.069,0.936,0.875
6863,0.533,2.405,842.449,1540.082,0.816,0.816,1.000,1.083,0.923,0.889
6864,0.053,0.693,840.653,1541.061,0.327,0.163,1.000,2.000,0.500,1.000
6865,1.893,5.845,36.898,1541.878,1.469,2.122,0.696,2.251,0.444,0.811
6866,0.720,3.424,27.755,1542.204,1.143,1.143,0.772,2.033,0.492,0.750
6867,0.027,0.462,24.816,1542.531,0.163,0.163,1.000,1.000,1.000,1.000
6868,0.027,0.462,130.612,1542.531,0.163,0.163,1.000,1.000,1.000,1.000
6869,0.453,2.596,843.592,1542.531,0.980,0.653,0.845,1.588,0.630,0.850
6870,0.027,0.462,136.653,1542.857,0.163,0.163,1.000,1.000,1.000,1.000
6871,0.160,1.385,255.837,1543.347,0.490,0.490,1.000,1.291,0.775,0.800
6872,0.027,0.462,841.469,1543.837,0.163,0.163,1.000,1.000,1.000,1.000
6873,0.267,1.712,435.755,1544.980,0.653,0.490,1.000,1.236,0.809,0.909
6874,0.267,1.712,179.265,1545.959,0.653,0.490,1.000,1.236,0.809,0.909
6875,0.347,1.943,401.959,1545.959,0.653,0.653,1.000,1.159,0.863,0.897
6876,0.347,1.943,257.633,1547.102,0.653,0.653,1.000,1.159,0.863,0.897
6877,0.267,1.712,390.531,1547.429,0.653,0.490,1.000,1.327,0.753,0.909
6878,0.240,1.577,176.163,1548.082,0.490,0.490,1.000,1.000,1.000,1.000
6879,0.107,0.924,244.735,1548.245,0.327,0.327,1.000,1.000,1.000,1.000
6880,0.267,1.808,393.469,1548.735,0.653,0.490,1.000,1.236,0.809,0.909
6881,0.720,3.193,44.245,1548.898,0.980,1.143,0.887,1.396,0.716,0.831
6882,0.027,0.462,184.816,1549.551,0.163,0.163,1.000,1.000,1.000,1.000
6883,0.213,1.481,843.918,1550.204,0.490,0.490,1.000,1.229,0.814,0.941
6884,0.027,0.462,37.714,1551.673,0.163,0.163,1.000,1.000,1.000,1.000
6885,0.133,1.250,253.878,1551.837,0.490,0.327,1.000,1.553,0.644,0.909
6886,0.053,0.788,258.122,1551.837,0.163,0.327,1.000,2.000,0.500,1.000
6887,0.053,0.693,237.878,1552.000,0.327,0.163,1.000,2.000,0.500,1.000
6888,0.080,0.924,257.143,1552.490,0.327,0.327,1.000,1.464,0.683,0.857
6889,0.267,1.712,242.122,1552.653,0.490,0.653,1.000,1.551,0.645,0.909
6890,0.746,3.328,40.490,1552.980,1.306,0.980,0.847,1.686,0.593,0.812
6891,0.027,0.462,117.061,1554.122,0.163,0.163,1.000,1.000,1.000,1.000
6892,0.080,0.924,240.816,1554.939,0.327,0.327,1.000,1.464,0.683,0.857
6893,1021.494,154.849,873.143,1555.918,38.041,46.857,0.535,1.414,0.707,0.841
6894,0.107,0.924,569.796,1556.735,0.327,0.327,1.000,1.000,1.000,1.000
6895,0.213,1.481,239.020,1557.224,0.490,0.490,1.000,1.229,0.814,0.941
6896,0.160,1.385,33.469,1557.714,0.490,0.490,1.000,1.809,0.553,0.800
6897,0.320,1.903,45.224,1558.531,0.653,0.490,1.000,1.333,0.750,1.000
6898,0.053,0.788,684.408,1559.184,0.163,0.327,1.000,2.000,0.500,1.000
6899,0.053,0.924,433.469,1560.653,0.327,0.327,0.785,2.646,0.378,0.667
6900,0.027,0.462,699.592,1561.469,0.163,0.163,1.000,1.000,1.000,1.000
6901,0.053,0.693,92.082,1561.796,0.327,0.163,1.000,2.000,0.500,1.000
6902,0.773,3.249,37.551,1561.959,1.143,0.816,0.920,1.513,0.661,0.921
6903,0.053,0.693,912.490,1562.776,0.327,0.163,1.000,2.000,0.500,1.000
6904,0.133,1.250,744.163,1563.102,0.327,0.490,1.000,1.553,0.644,0.909
6905,0.187,1.481,737.796,1565.388,0.490,0.490,1.000,1.069,0.936,0.875
6906,0.080,0.924,302.531,1565.714,0.327,0.327,1.000,1.464,0.683,0.857
6907,0.213,1.712,438.694,1567.347,0.653,0.490,0.914,1.308,0.764,0.800
6908,0.213,1.481,414.367,1568.000,0.490,0.490,1.000,1.229,0.814,0.941
6909,0.373,2.134,38.694,1568.653,0.816,0.490,1.000,1.662,0.602,0.966
6910,0.027,0.462,434.776,1568.816,0.163,0.163,1.000,1.000,1.000,1.000
6911,0.053,0.693,871.510,1569.143,0.327,0.163,1.000,2.000,0.500,1.000
6912,0.213,1.481,937.306,1569.633,0.490,0.490,1.000,1.229,0.814,0.941
6913,0.240,1.712,225.959,1570.612,0.490,0.653,1.000,1.340,0.746,0.857
6914,0.027,0.462,206.857,1570.776,0.163,0.163,1.000,1.000,1.000,1.000
6915,0.560,2.731,935.673,1571.592,0.816,0.980,0.943,1.573,0.636,0.857
6916,0.240,1.577,438.041,1572.245,0.490,0.490,1.000,1.000,1.000,1.000
6917,0.160,1.250,44.082,1573.061,0.490,0.327,1.000,1.500,0.667,1.000
6918,0.187,1.481,203.592,1573.551,0.490,0.490,1.000,1.069,0.936,0.875
6919,1.386,4.268,220.245,1574.531,1.469,1.143,0.956,1.296,0.772,0.912
6920,0.133,1.154,227.429,1575.347,0.490,0.327,1.000,1.553,0.644,0.909
6921,0.107,1.154,271.184,1575.673,0.490,0.327,1.000,1.468,0.681,0.800
6922,0.160,1.385,1458.449,1575.837,0.490,0.490,1.000,1.291,0.775,0.800
6923,0.187,1.481,228.245,1576.327,0.490,0.490,1.000,1.069,0.936,0.875
6924,0.267,1.808,37.714,1576.653,0.490,0.653,1.000,1.288,0.776,0.909
6925,0.107,1.154,608.653,1577.306,0.490,0.327,1.000,1.468,0.681,0.800
6926,0.426,2.174,228.082,1578.286,0.653,0.816,1.000,1.209,0.827,0.889
6927,0.027,0.462,1850.122,1578.612,0.163,0.163,1.000,1.000,1.000,1.000
6928,0.027,0.462,415.184,1578.776,0.163,0.163,1.000,1.000,1.000,1.000
6929,0.160,1.385,437.551,1579.265,0.490,0.490,1.000,1.291,0.775,0.800
6930,1.279,4.116,224.816,1580.082,1.469,1.306,0.949,1.126,0.888,0.873
6931,0.133,1.250,1567.347,1580.082,0.327,0.490,1.000,1.553,0.644,0.909
6932,0.213,1.481,301.061,1580.245,0.490,0.490,1.000,1.229,0.814,0.941
6933,0.187,1.481,924.082,1580.408,0.490,0.490,1.000,1.069,0.936,0.875
6934,0.027,0.462,684.898,1580.571,0.163,0.163,1.000,1.000,1.000,1.000
6935,0.240,1.577,610.122,1581.061,0.490,0.490,1.000,1.000,1.000,1.000
6936,0.267,1.808,221.224,1581.388,0.490,0.653,1.000,1.236,0.809,0.909
6937,0.800,3.750,602.939,1582.041,1.143,1.306,0.714,2.393,0.418,0.779
6938,0.160,1.250,210.939,1582.531,0.327,0.490,1.000,1.500,0.667,1.000
6939,0.053,0.788,344.980,1582.694,0.163,0.327,1.000,2.000,0.500,1.000
6940,0.800,3.289,917.714,1583.347,1.143,0.980,0.929,1.311,0.763,0.857
6941,0.640,2.731,215.673,1583.510,0.816,0.980,1.000,1.143,0.875,0.906
6942,0.400,2.405,585.469,1583.510,0.816,0.816,0.869,2.238,0.447,0.833
6943,0.800,3.153,615.347,1583.510,1.143,0.816,1.000,1.405,0.712,0.923
6944,0.213,1.481,912.816,1584.000,0.490,0.490,1.000,1.229,0.814,0.941
6945,0.720,3.193,2118.857,1584.490,0.980,1.143,0.887,1.273,0.785,0.806
6946,0.027,0.462,150.041,1584.816,0.163,0.163,1.000,1.000,1.000,1.000
6947,0.267,1.808,209.143,1585.306,0.490,0.653,1.000,1.236,0.809,0.909
6948,0.666,2.866,223.020,1585.306,0.980,0.980,1.000,1.082,0.925,0.862
6949,2.186,5.423,412.245,1585.796,1.796,1.633,0.934,1.164,0.859,0.896
6950,0.133,1.154,416.816,1585.796,0.490,0.327,1.000,1.553,0.644,0.909
6951,0.027,0.462,623.673,1585.796,0.163,0.163,1.000,1.000,1.000,1.000
6952,0.267,1.712,609.959,1585.959,0.653,0.490,1.000,1.236,0.809,0.909
6953,0.400,2.174,445.224,1586.122,0.816,0.653,1.000,1.127,0.887,0.857
6954,0.746,3.153,1836.245,1586.286,0.980,0.980,0.943,1.256,0.796,0.889
6955,0.373,2.038,419.918,1586.612,0.653,0.653,1.000,1.020,0.981,0.933
6956,0.586,2.635,220.082,1586.939,0.980,0.816,1.000,1.176,0.850,0.880
6957,0.107,1.250,437.224,1586.939,0.327,0.490,0.857,1.468,0.681,0.800
6958,0.053,0.693,214.857,1587.102,0.327,0.163,1.000,2.000,0.500,1.000
6959,0.986,3.846,1553.306,1587.755,1.143,1.306,0.838,1.208,0.828,0.841
6960,1.599,4.730,425.143,1588.245,1.633,1.306,0.898,1.461,0.684,0.896
6961,0.933,3.750,583.184,1588.735,1.143,1.306,0.834,1.659,0.603,0.814
6962,0.506,2.405,618.776,1589.061,0.816,0.816,1.000,1.161,0.861,0.884
6963,0.320,1.847,881.469,1589.061,0.653,0.653,1.000,1.000,1.000,0.857
6964,0.720,3.193,601.633,1589.388,0.980,1.143,0.887,1.525,0.656,0.831
6965,0.160,1.250,613.061,1589.388,0.490,0.327,1.000,1.500,0.667,1.000
6966,0.773,3.153,1270.857,1589.551,0.980,0.980,0.977,1.190,0.840,0.892
6967,0.107,1.154,174.694,1589.714,0.490,0.327,1.000,1.468,0.681,0.800
6968,0.720,3.289,703.020,1589.714,0.980,1.143,0.836,1.451,0.689,0.806
6969,0.533,2.635,986.939,1589.714,0.816,0.980,0.965,1.195,0.837,0.833
6970,0.080,0.924,608.490,1589.878,0.327,0.327,1.000,1.464,0.683,0.857
6971,1.013,4.172,420.408,1591.184,1.143,1.469,0.731,1.871,0.534,0.809
6972,0.586,2.635,887.020,1591.184,0.980,0.816,1.000,1.345,0.744,0.863
6973,0.267,1.712,434.776,1591.347,0.653,0.490,1.000,1.327,0.753,0.909
6974,0.080,0.924,882.776,1592.163,0.327,0.327,1.000,1.464,0.683,0.857
6975,0.693,3.424,135.837,1592.490,1.143,1.143,0.743,1.565,0.639,0.765
6976,0.027,0.462,707.918,1592.653,0.163,0.163,1.000,1.000,1.000,1.000
6977,0.187,1.385,208.653,1593.143,0.490,0.490,1.000,1.069,0.936,0.875
6978,0.293,1.808,610.449,1593.633,0.653,0.490,1.000,1.372,0.729,0.957
6979,0.053,0.788,616.980,1593.959,0.163,0.327,1.000,2.000,0.500,1.000
6980,0.027,0.462,365.878,1594.939,0.163,0.163,1.000,1.000,1.000,1.000
6981,0.107,0.924,885.714,1595.102,0.327,0.327,1.000,1.000,1.000,1.000
6982,0.213,1.481,309.878,1595.429,0.490,0.490,1.000,1.229,0.814,0.941
6983,0.027,0.462,359.837,1595.429,0.163,0.163,1.000,1.000,1.000,1.000
6984,0.107,0.924,602.612,1595.429,0.327,0.327,1.000,1.000,1.000,1.000
6985,0.027,0.462,587.102,1595.592,0.163,0.163,1.000,1.000,1.000,1.000
6986,0.133,1.250,442.449,1595.755,0.327,0.490,1.000,1.553,0.644,0.909
6987,0.187,1.481,302.694,1595.918,0.490,0.490,1.000,1.069,0.936,0.875
6988,53.045,31.971,2149.388,1596.898,10.939,7.347,0.652,1.615,0.619,0.902
6989,0.373,2.174,469.551,1597.061,0.816,0.653,0.993,1.017,0.983,0.824
6990,0.160,1.385,369.633,1598.367,0.490,0.490,1.000,1.291,0.775,0.800
6991,1.013,3.655,424.816,1598.367,1.143,1.306,0.953,1.208,0.828,0.854
6992,0.506,2.635,650.449,1598.694,0.980,0.816,0.916,1.303,0.768,0.826
6993,0.560,2.500,267.755,1599.184,0.816,0.816,1.000,1.062,0.942,0.913
6994,0.960,3.519,465.306,1599.673,1.306,0.980,0.974,1.252,0.799,0.911
6995,0.480,2.405,615.184,1599.837,0.816,0.816,1.000,1.197,0.835,0.837
6996,0.240,1.712,568.490,1600.000,0.490,0.653,1.000,1.340,0.746,0.857
6997,0.320,1.943,608.980,1600.653,0.653,0.653,1.000,1.281,0.780,0.857
6998,0.267,1.808,293.878,1600.980,0.490,0.653,1.000,1.236,0.809,0.909
6999,571.122,134.630,337.959,1600.980,29.388,31.673,0.396,1.466,0.682,0.789
7000,0.213,1.616,886.531,1600.980,0.653,0.490,1.000,1.195,0.837,0.800
7001,0.160,1.250,164.408,1602.776,0.490,0.327,1.000,1.500,0.667,1.000
7002,0.080,0.924,571.755,1602.776,0.327,0.327,1.000,1.464,0.683,0.857
7003,0.746,2.962,917.714,1602.776,0.980,0.980,1.000,1.018,0.982,0.903
7004,0.053,0.788,169.143,1603.592,0.163,0.327,1.000,2.000,0.500,1.000
7005,0.426,2.269,616.000,1603.592,0.653,0.816,1.000,1.371,0.729,0.889
7006,0.160,1.250,382.531,1603.755,0.490,0.327,1.000,1.500,0.667,1.000
7007,0.293,1.847,273.306,1603.918,0.653,0.653,1.000,1.139,0.878,0.815
7008,0.400,2.405,889.143,1604.571,0.980,0.653,0.869,1.870,0.535,0.833
7009,0.107,1.250,171.265,1605.061,0.327,0.490,0.857,1.468,0.681,0.800
7010,1.093,3.750,425.633,1606.367,1.306,1.143,0.976,1.148,0.871,0.882
7011,1.466,4.730,891.918,1606.857,1.143,1.796,0.823,1.614,0.620,0.880
7012,1.279,3.942,329.143,1607.020,1.306,1.143,1.000,1.122,0.891,0.941
7013,0.027,0.462,484.082,1607.184,0.163,0.163,1.000,1.000,1.000,1.000
7014,0.080,0.924,297.796,1607.673,0.327,0.327,1.000,1.464,0.683,0.857
7015,0.053,0.693,433.796,1608.327,0.327,0.163,1.000,2.000,0.500,1.000
7016,0.107,1.250,471.184,1608.327,0.327,0.490,0.857,1.468,0.681,0.800
7017,0.107,0.924,615.510,1608.327,0.327,0.327,1.000,1.000,1.000,1.000
7018,0.160,1.250,895.347,1608.327,0.490,0.327,1.000,1.500,0.667,1.000
7019,500.938,112.013,1173.551,1608.327,31.510,29.714,0.502,1.149,0.870,0.813
7020,0.347,1.943,277.878,1608.816,0.653,0.653,1.000,1.159,0.863,0.897
7021,0.347,2.174,324.245,1609.143,0.653,0.816,0.922,1.145,0.874,0.812
7022,0.613,2.731,893.878,1609.469,0.980,0.816,1.000,1.182,0.846,0.885
7023,0.027,0.462,645.714,1609.959,0.163,0.163,1.000,1.000,1.000,1.000
7024,0.586,2.827,490.776,1611.265,0.816,0.980,0.922,1.542,0.649,0.898
7025,0.080,0.924,385.469,1612.082,0.327,0.327,1.000,1.464,0.683,0.857
7026,0.720,2.962,891.755,1615.184,0.980,0.980,1.000,1.092,0.916,0.885
7027,0.107,1.154,603.918,1616.163,0.490,0.327,1.000,1.468,0.681,0.800
7028,0.080,0.924,271.837,1616.816,0.327,0.327,1.000,1.464,0.683,0.857
7029,0.133,1.250,323.592,1617.306,0.490,0.327,1.000,1.553,0.644,0.909
7030,0.267,1.808,406.041,1618.449,0.490,0.653,1.000,1.236,0.809,0.909
7031,0.347,2.174,490.776,1618.612,0.653,0.816,0.922,1.416,0.706,0.812
7032,0.240,1.808,444.245,1618.939,0.490,0.653,0.923,1.539,0.650,0.900
7033,0.027,0.462,248.163,1621.551,0.163,0.163,1.000,1.000,1.000,1.000
7034,0.240,1.712,256.980,1624.000,0.490,0.653,1.000,1.340,0.746,0.857
7035,5.598,8.846,1024.653,1625.306,2.776,2.939,0.899,1.298,0.770,0.917
7036,0.267,1.847,148.245,1625.469,0.653,0.653,0.982,1.241,0.806,0.800
7037,1.173,3.846,651.918,1626.122,1.306,1.143,0.996,1.109,0.902,0.907
7038,0.240,1.577,201.796,1626.286,0.490,0.490,1.000,1.000,1.000,1.000
7039,9864.770,578.611,1289.633,1626.612,117.061,136.327,0.370,1.430,0.699,0.828
7040,0.027,0.462,764.571,1627.429,0.163,0.163,1.000,1.000,1.000,1.000
7041,3.865,7.421,2179.918,1627.429,2.122,2.449,0.882,1.060,0.943,0.903
7042,0.453,2.269,186.612,1628.245,0.816,0.653,1.000,1.263,0.792,0.919
7043,3.945,7.461,1897.306,1629.061,2.286,2.449,0.891,1.058,0.945,0.892
7044,0.240,1.712,447.184,1629.224,0.653,0.490,1.000,1.539,0.650,0.900
7045,0.080,0.924,285.388,1629.878,0.327,0.327,1.000,1.464,0.683,0.857
7046,3.678,7.326,1614.531,1630.694,2.286,2.286,0.861,1.070,0.935,0.896
7047,0.586,2.731,308.898,1630.857,0.816,0.980,0.988,1.031,0.970,0.846
7048,0.133,1.250,774.531,1632.000,0.327,0.490,1.000,1.553,0.644,0.909
7049,0.133,1.250,455.347,1632.163,0.327,0.490,1.000,1.553,0.644,0.909
7050,3.812,7.230,1048.000,1632.490,2.122,2.449,0.916,1.083,0.924,0.899
7051,3.785,7.517,764.082,1632.653,2.122,2.449,0.842,1.148,0.871,0.885
7052,0.133,1.250,796.898,1633.143,0.327,0.490,1.000,1.553,0.644,0.909
7053,3.972,7.517,481.469,1634.122,2.122,2.449,0.883,1.144,0.874,0.911
7054,0.053,0.693,485.714,1634.612,0.327,0.163,1.000,2.000,0.500,1.000
7055,0.293,1.943,484.898,1635.102,0.653,0.653,0.976,1.450,0.689,0.846
7056,0.053,0.693,769.959,1635.429,0.327,0.163,1.000,2.000,0.500,1.000
